[28Nov2023 19:39:17.625] [main/INFO] [cpw.mods.modlauncher.Launcher/MODLAUNCHER]: ModLauncher running: args [--launchTarget, forgeclientuserdev, --version, MOD_DEV, --assetIndex, 5, --assetsDir, /Users/haydenzamora/.gradle/caches/forge_gradle/assets, --gameDir, ., --fml.forgeVersion, 46.0.14, --fml.mcVersion, 1.20, --fml.forgeGroup, net.minecraftforge, --fml.mcpVersion, 20230608.053357]
[28Nov2023 19:39:17.627] [main/INFO] [cpw.mods.modlauncher.Launcher/MODLAUNCHER]: ModLauncher 10.0.9+10.0.9+main.dcd20f30 starting: java version 17.0.8.1 by Eclipse Adoptium; OS Mac OS X arch aarch64 version 12.4
[28Nov2023 19:39:17.712] [main/INFO] [mixin/]: SpongePowered MIXIN Subsystem Version=0.8.5 Source=union:/Users/haydenzamora/.gradle/caches/modules-2/files-2.1/org.spongepowered/mixin/0.8.5/9d1c0c3a304ae6697ecd477218fa61b850bf57fc/mixin-0.8.5.jar%23119!/ Service=ModLauncher Env=CLIENT
[28Nov2023 19:39:17.947] [main/WARN] [net.minecraftforge.fml.loading.moddiscovery.ModFileParser/LOADING]: Mod file /Users/haydenzamora/.gradle/caches/modules-2/files-2.1/net.minecraftforge/javafmllanguage/1.20-46.0.14/a6405744022dfa25d0b0b60fadee46538a162723/javafmllanguage-1.20-46.0.14.jar is missing mods.toml file
[28Nov2023 19:39:17.948] [main/WARN] [net.minecraftforge.fml.loading.moddiscovery.ModFileParser/LOADING]: Mod file /Users/haydenzamora/.gradle/caches/modules-2/files-2.1/net.minecraftforge/lowcodelanguage/1.20-46.0.14/d85c3d3a835e85b26ebf1adf7604a180762119a7/lowcodelanguage-1.20-46.0.14.jar is missing mods.toml file
[28Nov2023 19:39:17.949] [main/WARN] [net.minecraftforge.fml.loading.moddiscovery.ModFileParser/LOADING]: Mod file /Users/haydenzamora/.gradle/caches/modules-2/files-2.1/net.minecraftforge/mclanguage/1.20-46.0.14/69e8fcee85250152d97775b0704885837b4b75fa/mclanguage-1.20-46.0.14.jar is missing mods.toml file
[28Nov2023 19:39:17.967] [main/WARN] [net.minecraftforge.fml.loading.moddiscovery.ModFileParser/LOADING]: Mod file /Users/haydenzamora/.gradle/caches/modules-2/files-2.1/net.minecraftforge/fmlcore/1.20-46.0.14/9d768efd192cfba2ab8d351cb392859ccf691710/fmlcore-1.20-46.0.14.jar is missing mods.toml file
[28Nov2023 19:39:18.010] [main/INFO] [net.minecraftforge.fml.loading.moddiscovery.JarInJarDependencyLocator/]: No dependencies to load found. Skipping!
[28Nov2023 19:39:19.032] [main/INFO] [mixin/]: Compatibility level set to JAVA_17
[28Nov2023 19:39:19.037] [main/INFO] [cpw.mods.modlauncher.LaunchServiceHandler/MODLAUNCHER]: Launching target 'forgeclientuserdev' with arguments [--version, MOD_DEV, --gameDir, ., --assetsDir, /Users/haydenzamora/.gradle/caches/forge_gradle/assets, --assetIndex, 5]
[28Nov2023 19:39:19.427] [main/INFO] [mixin/]: Remapping refMap geckolib.refmap.json using /Users/haydenzamora/Documents/DarkCollectiveGit/build/createSrgToMcp/output.srg
[28Nov2023 19:39:22.595] [Datafixer Bootstrap/INFO] [com.mojang.datafixers.DataFixerBuilder/]: 188 Datafixer optimizations took 120 milliseconds
[28Nov2023 19:39:23.693] [Render thread/WARN] [net.minecraft.server.packs.VanillaPackResourcesBuilder/]: Assets URL 'union:/Users/haydenzamora/.gradle/caches/forge_gradle/minecraft_user_repo/net/minecraftforge/forge/1.20-46.0.14_mapped_official_1.20/forge-1.20-46.0.14_mapped_official_1.20-recomp.jar%23182!/assets/.mcassetsroot' uses unexpected schema
[28Nov2023 19:39:23.693] [Render thread/WARN] [net.minecraft.server.packs.VanillaPackResourcesBuilder/]: Assets URL 'union:/Users/haydenzamora/.gradle/caches/forge_gradle/minecraft_user_repo/net/minecraftforge/forge/1.20-46.0.14_mapped_official_1.20/forge-1.20-46.0.14_mapped_official_1.20-recomp.jar%23182!/data/.mcassetsroot' uses unexpected schema
[28Nov2023 19:39:23.718] [Render thread/INFO] [com.mojang.authlib.yggdrasil.YggdrasilAuthenticationService/]: Environment: authHost='https://authserver.mojang.com', accountsHost='https://api.mojang.com', sessionHost='https://sessionserver.mojang.com', servicesHost='https://api.minecraftservices.com', name='PROD'
[28Nov2023 19:39:23.735] [Render thread/INFO] [net.minecraft.client.Minecraft/]: Setting user: Dev
[28Nov2023 19:39:23.838] [Render thread/INFO] [net.minecraft.client.Minecraft/]: Backend library: LWJGL version 3.3.1 build 7
[28Nov2023 19:39:24.508] [modloading-worker-0/INFO] [net.minecraftforge.common.ForgeMod/FORGEMOD]: Forge mod loading, version 46.0.14, for MC 1.20 with MCP 20230608.053357
[28Nov2023 19:39:24.510] [modloading-worker-0/INFO] [net.minecraftforge.common.MinecraftForge/FORGE]: MinecraftForge v46.0.14 Initialized
[28Nov2023 19:39:25.387] [Render thread/INFO] [net.minecraftforge.gametest.ForgeGameTestHooks/]: Enabled Gametest Namespaces: [darkcollective]
[28Nov2023 19:39:25.674] [Render thread/INFO] [net.minecraft.server.packs.resources.ReloadableResourceManager/]: Reloading ResourceManager: vanilla, mod_resources
[28Nov2023 19:39:26.238] [Worker-Main-3/ERROR] [net.minecraft.Util/]: Invalid path in pack: darkcollective:textures/item/ultimate_energy_core 12.png, ignoring
[28Nov2023 19:39:26.238] [Worker-Main-3/ERROR] [net.minecraft.Util/]: Invalid path in pack: darkcollective:textures/item/meteorite_handle 19.png, ignoring
[28Nov2023 19:39:26.238] [Worker-Main-3/ERROR] [net.minecraft.Util/]: Invalid path in pack: darkcollective:textures/item/aernium_ingot 15.png, ignoring
[28Nov2023 19:39:26.239] [Worker-Main-3/ERROR] [net.minecraft.Util/]: Invalid path in pack: darkcollective:textures/item/aernium_axe 2.png, ignoring
[28Nov2023 19:39:26.239] [Worker-Main-3/ERROR] [net.minecraft.Util/]: Invalid path in pack: darkcollective:textures/item/plasma_hoe 8.png, ignoring
[28Nov2023 19:39:26.239] [Worker-Main-3/ERROR] [net.minecraft.Util/]: Invalid path in pack: darkcollective:textures/item/complex_energy_core 3.png, ignoring
[28Nov2023 19:39:26.243] [Worker-Main-3/ERROR] [net.minecraft.Util/]: Invalid path in pack: darkcollective:textures/item/plasma_emission_head 17.png, ignoring
[28Nov2023 19:39:26.243] [Worker-Main-3/ERROR] [net.minecraft.Util/]: Invalid path in pack: darkcollective:textures/item/plasma_shovel 7.png, ignoring
[28Nov2023 19:39:26.243] [Worker-Main-3/ERROR] [net.minecraft.Util/]: Invalid path in pack: darkcollective:textures/item/plasma_pickaxe 9.png, ignoring
[28Nov2023 19:39:26.237] [Worker-Main-7/ERROR] [net.minecraft.Util/]: Invalid path in pack: darkcollective:models/item/meteorite_stone 18.json, ignoring
[28Nov2023 19:39:26.244] [Worker-Main-7/ERROR] [net.minecraft.Util/]: Invalid path in pack: darkcollective:models/item/black_stand 7.json, ignoring
[28Nov2023 19:39:26.245] [Worker-Main-7/ERROR] [net.minecraft.Util/]: Invalid path in pack: darkcollective:models/item/plasma_concentrator 14.json, ignoring
[28Nov2023 19:39:26.244] [Worker-Main-3/ERROR] [net.minecraft.Util/]: Invalid path in pack: darkcollective:textures/item/aernium_sword 7.png, ignoring
[28Nov2023 19:39:26.246] [Worker-Main-7/ERROR] [net.minecraft.Util/]: Invalid path in pack: darkcollective:models/item/meteorite_handle 18.json, ignoring
[28Nov2023 19:39:26.246] [Worker-Main-7/ERROR] [net.minecraft.Util/]: Invalid path in pack: darkcollective:models/item/aernium_axe 6.json, ignoring
[28Nov2023 19:39:26.246] [Worker-Main-7/ERROR] [net.minecraft.Util/]: Invalid path in pack: darkcollective:models/item/plasma_emission_blade 17.json, ignoring
[28Nov2023 19:39:26.246] [Worker-Main-7/ERROR] [net.minecraft.Util/]: Invalid path in pack: darkcollective:models/item/trivindium_crystal 11.json, ignoring
[28Nov2023 19:39:26.246] [Worker-Main-7/ERROR] [net.minecraft.Util/]: Invalid path in pack: darkcollective:models/item/actrivium_ore 18.json, ignoring
[28Nov2023 19:39:26.246] [Worker-Main-7/ERROR] [net.minecraft.Util/]: Invalid path in pack: darkcollective:models/item/plasma_emitter 19.json, ignoring
[28Nov2023 19:39:26.247] [Worker-Main-7/ERROR] [net.minecraft.Util/]: Invalid path in pack: darkcollective:models/item/aernium_hoe 14.json, ignoring
[28Nov2023 19:39:26.247] [Worker-Main-7/ERROR] [net.minecraft.Util/]: Invalid path in pack: darkcollective:models/item/complex_energy_core 28.json, ignoring
[28Nov2023 19:39:26.247] [Worker-Main-7/ERROR] [net.minecraft.Util/]: Invalid path in pack: darkcollective:models/item/plasma_emission_head 16.json, ignoring
[28Nov2023 19:39:26.247] [Worker-Main-7/ERROR] [net.minecraft.Util/]: Invalid path in pack: darkcollective:models/item/aernium_block 23.json, ignoring
[28Nov2023 19:39:26.248] [Worker-Main-7/ERROR] [net.minecraft.Util/]: Invalid path in pack: darkcollective:models/item/plasma_shovel 11.json, ignoring
[28Nov2023 19:39:26.248] [Worker-Main-7/ERROR] [net.minecraft.Util/]: Invalid path in pack: darkcollective:models/item/mothership_energy_core 25.json, ignoring
[28Nov2023 19:39:26.248] [Worker-Main-7/ERROR] [net.minecraft.Util/]: Invalid path in pack: darkcollective:models/item/compact_coal 2.json, ignoring
[28Nov2023 19:39:26.249] [Worker-Main-7/ERROR] [net.minecraft.Util/]: Invalid path in pack: darkcollective:models/item/plasma_axe 11.json, ignoring
[28Nov2023 19:39:26.249] [Worker-Main-7/ERROR] [net.minecraft.Util/]: Invalid path in pack: darkcollective:models/item/basic_energy_core 12.json, ignoring
[28Nov2023 19:39:26.249] [Worker-Main-7/ERROR] [net.minecraft.Util/]: Invalid path in pack: darkcollective:models/item/atrivium_dust 12.json, ignoring
[28Nov2023 19:39:26.249] [Worker-Main-7/ERROR] [net.minecraft.Util/]: Invalid path in pack: darkcollective:models/item/meteorite_stock 21.json, ignoring
[28Nov2023 19:39:26.249] [Worker-Main-7/ERROR] [net.minecraft.Util/]: Invalid path in pack: darkcollective:models/item/trivindium_ore 12.json, ignoring
[28Nov2023 19:39:26.249] [Worker-Main-7/ERROR] [net.minecraft.Util/]: Invalid path in pack: darkcollective:models/item/aernium_axe 19.json, ignoring
[28Nov2023 19:39:26.249] [Worker-Main-7/ERROR] [net.minecraft.Util/]: Invalid path in pack: darkcollective:models/item/aernium_shovel 3.json, ignoring
[28Nov2023 19:39:26.249] [Worker-Main-7/ERROR] [net.minecraft.Util/]: Invalid path in pack: darkcollective:models/item/plasma_axe 6.json, ignoring
[28Nov2023 19:39:26.249] [Worker-Main-7/ERROR] [net.minecraft.Util/]: Invalid path in pack: darkcollective:models/item/aernium_hoe 4.json, ignoring
[28Nov2023 19:39:26.253] [Worker-Main-3/ERROR] [net.minecraft.Util/]: Invalid path in pack: darkcollective:textures/item/bottle_actrivium 13.png, ignoring
[28Nov2023 19:39:26.254] [Worker-Main-3/ERROR] [net.minecraft.Util/]: Invalid path in pack: darkcollective:textures/item/atrivium_dust 13.png, ignoring
[28Nov2023 19:39:26.254] [Worker-Main-3/ERROR] [net.minecraft.Util/]: Invalid path in pack: darkcollective:textures/item/mothership_energy_core 2.png, ignoring
[28Nov2023 19:39:26.254] [Worker-Main-3/ERROR] [net.minecraft.Util/]: Invalid path in pack: darkcollective:textures/item/atrivium_dust 11.png, ignoring
[28Nov2023 19:39:26.254] [Worker-Main-3/ERROR] [net.minecraft.Util/]: Invalid path in pack: darkcollective:textures/item/bottle_actrivium 11.png, ignoring
[28Nov2023 19:39:26.254] [Worker-Main-3/ERROR] [net.minecraft.Util/]: Invalid path in pack: darkcollective:textures/item/aernium_sword 5.png, ignoring
[28Nov2023 19:39:26.254] [Worker-Main-3/ERROR] [net.minecraft.Util/]: Invalid path in pack: darkcollective:textures/item/plasma_shovel 5.png, ignoring
[28Nov2023 19:39:26.254] [Worker-Main-3/ERROR] [net.minecraft.Util/]: Invalid path in pack: darkcollective:textures/item/aernium_pickaxe 9.png, ignoring
[28Nov2023 19:39:26.254] [Worker-Main-3/ERROR] [net.minecraft.Util/]: Invalid path in pack: darkcollective:textures/item/plasma_emission_head 15.png, ignoring
[28Nov2023 19:39:26.254] [Worker-Main-3/ERROR] [net.minecraft.Util/]: Invalid path in pack: darkcollective:textures/item/aernium_ingot 17.png, ignoring
[28Nov2023 19:39:26.254] [Worker-Main-3/ERROR] [net.minecraft.Util/]: Invalid path in pack: darkcollective:textures/item/advintinium_gems 8.png, ignoring
[28Nov2023 19:39:26.254] [Worker-Main-3/ERROR] [net.minecraft.Util/]: Invalid path in pack: darkcollective:textures/item/aernium_sword 11.png, ignoring
[28Nov2023 19:39:26.254] [Worker-Main-3/ERROR] [net.minecraft.Util/]: Invalid path in pack: darkcollective:textures/item/advanced_energy_core 5.png, ignoring
[28Nov2023 19:39:26.254] [Worker-Main-3/ERROR] [net.minecraft.Util/]: Invalid path in pack: darkcollective:textures/item/ultimate_energy_core 10.png, ignoring
[28Nov2023 19:39:26.254] [Worker-Main-3/ERROR] [net.minecraft.Util/]: Invalid path in pack: darkcollective:textures/item/plasma_emission_blade 7.png, ignoring
[28Nov2023 19:39:26.255] [Worker-Main-3/ERROR] [net.minecraft.Util/]: Invalid path in pack: darkcollective:textures/item/basic_energy_core 7.png, ignoring
[28Nov2023 19:39:26.255] [Worker-Main-3/ERROR] [net.minecraft.Util/]: Invalid path in pack: darkcollective:textures/item/meteorite_stock 18.png, ignoring
[28Nov2023 19:39:26.255] [Worker-Main-3/ERROR] [net.minecraft.Util/]: Invalid path in pack: darkcollective:textures/item/advintinium_gems 18.png, ignoring
[28Nov2023 19:39:26.255] [Worker-Main-3/ERROR] [net.minecraft.Util/]: Invalid path in pack: darkcollective:textures/item/aernium_shovel 19.png, ignoring
[28Nov2023 19:39:26.255] [Worker-Main-3/ERROR] [net.minecraft.Util/]: Invalid path in pack: darkcollective:textures/item/aernium_shovel 18.png, ignoring
[28Nov2023 19:39:26.255] [Worker-Main-3/ERROR] [net.minecraft.Util/]: Invalid path in pack: darkcollective:textures/item/advintinium_gems 19.png, ignoring
[28Nov2023 19:39:26.255] [Worker-Main-3/ERROR] [net.minecraft.Util/]: Invalid path in pack: darkcollective:textures/item/meteorite_stock 19.png, ignoring
[28Nov2023 19:39:26.255] [Worker-Main-3/ERROR] [net.minecraft.Util/]: Invalid path in pack: darkcollective:textures/item/plasma_emitter 22.png, ignoring
[28Nov2023 19:39:26.255] [Worker-Main-3/ERROR] [net.minecraft.Util/]: Invalid path in pack: darkcollective:textures/item/basic_energy_core 6.png, ignoring
[28Nov2023 19:39:26.255] [Worker-Main-3/ERROR] [net.minecraft.Util/]: Invalid path in pack: darkcollective:textures/item/ultimate_energy_core 11.png, ignoring
[28Nov2023 19:39:26.255] [Worker-Main-3/ERROR] [net.minecraft.Util/]: Invalid path in pack: darkcollective:textures/item/plasma_emission_blade 6.png, ignoring
[28Nov2023 19:39:26.255] [Worker-Main-3/ERROR] [net.minecraft.Util/]: Invalid path in pack: darkcollective:textures/item/advanced_energy_core 4.png, ignoring
[28Nov2023 19:39:26.255] [Worker-Main-3/ERROR] [net.minecraft.Util/]: Invalid path in pack: darkcollective:textures/item/aernium_sword 10.png, ignoring
[28Nov2023 19:39:26.255] [Worker-Main-3/ERROR] [net.minecraft.Util/]: Invalid path in pack: darkcollective:textures/item/advintinium_gems 9.png, ignoring
[28Nov2023 19:39:26.255] [Worker-Main-3/ERROR] [net.minecraft.Util/]: Invalid path in pack: darkcollective:textures/item/aernium_ingot 16.png, ignoring
[28Nov2023 19:39:26.255] [Worker-Main-3/ERROR] [net.minecraft.Util/]: Invalid path in pack: darkcollective:textures/item/plasma_emission_head 14.png, ignoring
[28Nov2023 19:39:26.256] [Worker-Main-3/ERROR] [net.minecraft.Util/]: Invalid path in pack: darkcollective:textures/item/aernium_pickaxe 8.png, ignoring
[28Nov2023 19:39:26.256] [Worker-Main-3/ERROR] [net.minecraft.Util/]: Invalid path in pack: darkcollective:textures/item/plasma_shovel 4.png, ignoring
[28Nov2023 19:39:26.256] [Worker-Main-3/ERROR] [net.minecraft.Util/]: Invalid path in pack: darkcollective:textures/item/aernium_sword 4.png, ignoring
[28Nov2023 19:39:26.256] [Worker-Main-3/ERROR] [net.minecraft.Util/]: Invalid path in pack: darkcollective:textures/item/bottle_actrivium 10.png, ignoring
[28Nov2023 19:39:26.256] [Worker-Main-3/ERROR] [net.minecraft.Util/]: Invalid path in pack: darkcollective:textures/item/atrivium_dust 10.png, ignoring
[28Nov2023 19:39:26.256] [Worker-Main-3/ERROR] [net.minecraft.Util/]: Invalid path in pack: darkcollective:textures/item/mothership_energy_core 3.png, ignoring
[28Nov2023 19:39:26.256] [Worker-Main-3/ERROR] [net.minecraft.Util/]: Invalid path in pack: darkcollective:textures/item/mothership_energy_core 7.png, ignoring
[28Nov2023 19:39:26.256] [Worker-Main-3/ERROR] [net.minecraft.Util/]: Invalid path in pack: darkcollective:textures/item/atrivium_dust 14.png, ignoring
[28Nov2023 19:39:26.256] [Worker-Main-3/ERROR] [net.minecraft.Util/]: Invalid path in pack: darkcollective:textures/item/bottle_actrivium 14.png, ignoring
[28Nov2023 19:39:26.256] [Worker-Main-3/ERROR] [net.minecraft.Util/]: Invalid path in pack: darkcollective:textures/item/complex_energy_core 4.png, ignoring
[28Nov2023 19:39:26.256] [Worker-Main-3/ERROR] [net.minecraft.Util/]: Invalid path in pack: darkcollective:textures/item/plasma_emission_head 10.png, ignoring
[28Nov2023 19:39:26.257] [Worker-Main-3/ERROR] [net.minecraft.Util/]: Invalid path in pack: darkcollective:textures/item/meteorite_handle 22.png, ignoring
[28Nov2023 19:39:26.257] [Worker-Main-3/ERROR] [net.minecraft.Util/]: Invalid path in pack: darkcollective:textures/item/biomass_canister  2.png, ignoring
[28Nov2023 19:39:26.257] [Worker-Main-3/ERROR] [net.minecraft.Util/]: Invalid path in pack: darkcollective:textures/item/aernium_ingot 12.png, ignoring
[28Nov2023 19:39:26.257] [Worker-Main-3/ERROR] [net.minecraft.Util/]: Invalid path in pack: darkcollective:textures/item/aernium_axe 5.png, ignoring
[28Nov2023 19:39:26.257] [Worker-Main-3/ERROR] [net.minecraft.Util/]: Invalid path in pack: darkcollective:textures/item/aernium_sword 14.png, ignoring
[28Nov2023 19:39:26.257] [Worker-Main-3/ERROR] [net.minecraft.Util/]: Invalid path in pack: darkcollective:textures/item/plasma_emission_blade 2.png, ignoring
[28Nov2023 19:39:26.257] [Worker-Main-3/ERROR] [net.minecraft.Util/]: Invalid path in pack: darkcollective:textures/item/ultimate_energy_core 15.png, ignoring
[28Nov2023 19:39:26.257] [Worker-Main-3/ERROR] [net.minecraft.Util/]: Invalid path in pack: darkcollective:textures/item/plasma_concentrator 4.png, ignoring
[28Nov2023 19:39:26.257] [Worker-Main-3/ERROR] [net.minecraft.Util/]: Invalid path in pack: darkcollective:textures/item/plasma_shovel 22.png, ignoring
[28Nov2023 19:39:26.257] [Worker-Main-3/ERROR] [net.minecraft.Util/]: Invalid path in pack: darkcollective:textures/item/plasma_emission_blade 22.png, ignoring
[28Nov2023 19:39:26.257] [Worker-Main-3/ERROR] [net.minecraft.Util/]: Invalid path in pack: darkcollective:textures/item/mothership_energy_core 22.png, ignoring
[28Nov2023 19:39:26.258] [Worker-Main-3/ERROR] [net.minecraft.Util/]: Invalid path in pack: darkcollective:textures/item/meteorite_stock 21.png, ignoring
[28Nov2023 19:39:26.258] [Worker-Main-3/ERROR] [net.minecraft.Util/]: Invalid path in pack: darkcollective:textures/item/basic_energy_core 2.png, ignoring
[28Nov2023 19:39:26.258] [Worker-Main-3/ERROR] [net.minecraft.Util/]: Invalid path in pack: darkcollective:textures/item/advintinium_gems 21.png, ignoring
[28Nov2023 19:39:26.258] [Worker-Main-3/ERROR] [net.minecraft.Util/]: Invalid path in pack: darkcollective:textures/item/empty_canister 2.png, ignoring
[28Nov2023 19:39:26.258] [Worker-Main-3/ERROR] [net.minecraft.Util/]: Invalid path in pack: darkcollective:textures/item/steel_nugget 2.png, ignoring
[28Nov2023 19:39:26.258] [Worker-Main-3/ERROR] [net.minecraft.Util/]: Invalid path in pack: darkcollective:textures/item/aernium_shovel 20.png, ignoring
[28Nov2023 19:39:26.258] [Worker-Main-3/ERROR] [net.minecraft.Util/]: Invalid path in pack: darkcollective:textures/item/aernium_shovel 21.png, ignoring
[28Nov2023 19:39:26.258] [Worker-Main-3/ERROR] [net.minecraft.Util/]: Invalid path in pack: darkcollective:textures/item/empty_canister 3.png, ignoring
[28Nov2023 19:39:26.258] [Worker-Main-3/ERROR] [net.minecraft.Util/]: Invalid path in pack: darkcollective:textures/item/advintinium_gems 20.png, ignoring
[28Nov2023 19:39:26.258] [Worker-Main-3/ERROR] [net.minecraft.Util/]: Invalid path in pack: darkcollective:textures/item/basic_energy_core 3.png, ignoring
[28Nov2023 19:39:26.258] [Worker-Main-3/ERROR] [net.minecraft.Util/]: Invalid path in pack: darkcollective:textures/item/meteorite_stock 20.png, ignoring
[28Nov2023 19:39:26.258] [Worker-Main-3/ERROR] [net.minecraft.Util/]: Invalid path in pack: darkcollective:textures/item/mothership_energy_core 23.png, ignoring
[28Nov2023 19:39:26.258] [Worker-Main-3/ERROR] [net.minecraft.Util/]: Invalid path in pack: darkcollective:textures/item/plasma_emission_blade 23.png, ignoring
[28Nov2023 19:39:26.259] [Worker-Main-3/ERROR] [net.minecraft.Util/]: Invalid path in pack: darkcollective:textures/item/plasma_shovel 23.png, ignoring
[28Nov2023 19:39:26.259] [Worker-Main-3/ERROR] [net.minecraft.Util/]: Invalid path in pack: darkcollective:textures/item/plasma_emission_blade 3.png, ignoring
[28Nov2023 19:39:26.259] [Worker-Main-3/ERROR] [net.minecraft.Util/]: Invalid path in pack: darkcollective:textures/item/plasma_concentrator 5.png, ignoring
[28Nov2023 19:39:26.259] [Worker-Main-3/ERROR] [net.minecraft.Util/]: Invalid path in pack: darkcollective:textures/item/ultimate_energy_core 14.png, ignoring
[28Nov2023 19:39:26.259] [Worker-Main-3/ERROR] [net.minecraft.Util/]: Invalid path in pack: darkcollective:textures/item/aernium_sword 15.png, ignoring
[28Nov2023 19:39:26.259] [Worker-Main-3/ERROR] [net.minecraft.Util/]: Invalid path in pack: darkcollective:textures/item/biomass_canister  3.png, ignoring
[28Nov2023 19:39:26.259] [Worker-Main-3/ERROR] [net.minecraft.Util/]: Invalid path in pack: darkcollective:textures/item/aernium_ingot 13.png, ignoring
[28Nov2023 19:39:26.259] [Worker-Main-3/ERROR] [net.minecraft.Util/]: Invalid path in pack: darkcollective:textures/item/aernium_axe 4.png, ignoring
[28Nov2023 19:39:26.259] [Worker-Main-3/ERROR] [net.minecraft.Util/]: Invalid path in pack: darkcollective:textures/item/meteorite_handle 23.png, ignoring
[28Nov2023 19:39:26.259] [Worker-Main-3/ERROR] [net.minecraft.Util/]: Invalid path in pack: darkcollective:textures/item/plasma_emission_head 11.png, ignoring
[28Nov2023 19:39:26.259] [Worker-Main-3/ERROR] [net.minecraft.Util/]: Invalid path in pack: darkcollective:textures/item/complex_energy_core 5.png, ignoring
[28Nov2023 19:39:26.259] [Worker-Main-3/ERROR] [net.minecraft.Util/]: Invalid path in pack: darkcollective:textures/item/bottle_actrivium 15.png, ignoring
[28Nov2023 19:39:26.259] [Worker-Main-3/ERROR] [net.minecraft.Util/]: Invalid path in pack: darkcollective:textures/item/atrivium_dust 15.png, ignoring
[28Nov2023 19:39:26.259] [Worker-Main-3/ERROR] [net.minecraft.Util/]: Invalid path in pack: darkcollective:textures/item/mothership_energy_core 6.png, ignoring
[28Nov2023 19:39:26.260] [Worker-Main-3/ERROR] [net.minecraft.Util/]: Invalid path in pack: darkcollective:textures/item/mothership_energy_core 4.png, ignoring
[28Nov2023 19:39:26.260] [Worker-Main-3/ERROR] [net.minecraft.Util/]: Invalid path in pack: darkcollective:textures/item/atrivium_dust 17.png, ignoring
[28Nov2023 19:39:26.260] [Worker-Main-3/ERROR] [net.minecraft.Util/]: Invalid path in pack: darkcollective:textures/item/bottle_actrivium 17.png, ignoring
[28Nov2023 19:39:26.261] [Worker-Main-3/ERROR] [net.minecraft.Util/]: Invalid path in pack: darkcollective:textures/item/aernium_sword 3.png, ignoring
[28Nov2023 19:39:26.261] [Worker-Main-3/ERROR] [net.minecraft.Util/]: Invalid path in pack: darkcollective:textures/item/plasma_shovel 3.png, ignoring
[28Nov2023 19:39:26.261] [Worker-Main-3/ERROR] [net.minecraft.Util/]: Invalid path in pack: darkcollective:textures/item/complex_energy_core 7.png, ignoring
[28Nov2023 19:39:26.261] [Worker-Main-3/ERROR] [net.minecraft.Util/]: Invalid path in pack: darkcollective:textures/item/plasma_emission_head 13.png, ignoring
[28Nov2023 19:39:26.261] [Worker-Main-3/ERROR] [net.minecraft.Util/]: Invalid path in pack: darkcollective:textures/item/aernium_axe 6.png, ignoring
[28Nov2023 19:39:26.261] [Worker-Main-3/ERROR] [net.minecraft.Util/]: Invalid path in pack: darkcollective:textures/item/aernium_ingot 11.png, ignoring
[28Nov2023 19:39:26.261] [Worker-Main-3/ERROR] [net.minecraft.Util/]: Invalid path in pack: darkcollective:textures/item/meteorite_handle 21.png, ignoring
[28Nov2023 19:39:26.261] [Worker-Main-3/ERROR] [net.minecraft.Util/]: Invalid path in pack: darkcollective:textures/item/ultimate_energy_core 16.png, ignoring
[28Nov2023 19:39:26.262] [Worker-Main-3/ERROR] [net.minecraft.Util/]: Invalid path in pack: darkcollective:textures/item/plasma_concentrator 7.png, ignoring
[28Nov2023 19:39:26.262] [Worker-Main-3/ERROR] [net.minecraft.Util/]: Invalid path in pack: darkcollective:textures/item/advanced_energy_core 3.png, ignoring
[28Nov2023 19:39:26.253] [Worker-Main-7/ERROR] [net.minecraft.Util/]: Invalid path in pack: darkcollective:models/item/actrivium_ore 22.json, ignoring
[28Nov2023 19:39:26.262] [Worker-Main-7/ERROR] [net.minecraft.Util/]: Invalid path in pack: darkcollective:models/item/plasma_emitter 23.json, ignoring
[28Nov2023 19:39:26.263] [Worker-Main-7/ERROR] [net.minecraft.Util/]: Invalid path in pack: darkcollective:models/item/advintinium_gems 3.json, ignoring
[28Nov2023 19:39:26.263] [Worker-Main-7/ERROR] [net.minecraft.Util/]: Invalid path in pack: darkcollective:models/item/plasma_pickaxemk1 15.json, ignoring
[28Nov2023 19:39:26.263] [Worker-Main-7/ERROR] [net.minecraft.Util/]: Invalid path in pack: darkcollective:models/item/aernium_shovel 25.json, ignoring
[28Nov2023 19:39:26.263] [Worker-Main-7/ERROR] [net.minecraft.Util/]: Invalid path in pack: darkcollective:models/item/white_brick_lamp 9.json, ignoring
[28Nov2023 19:39:26.263] [Worker-Main-7/ERROR] [net.minecraft.Util/]: Invalid path in pack: darkcollective:models/item/aernium_ore 21.json, ignoring
[28Nov2023 19:39:26.263] [Worker-Main-7/ERROR] [net.minecraft.Util/]: Invalid path in pack: darkcollective:models/item/meteorite_stock 3.json, ignoring
[28Nov2023 19:39:26.263] [Worker-Main-7/ERROR] [net.minecraft.Util/]: Invalid path in pack: darkcollective:models/item/plasma_swordmk1 17.json, ignoring
[28Nov2023 19:39:26.263] [Worker-Main-7/ERROR] [net.minecraft.Util/]: Invalid path in pack: darkcollective:models/item/meteorite_stone 22.json, ignoring
[28Nov2023 19:39:26.263] [Worker-Main-7/ERROR] [net.minecraft.Util/]: Invalid path in pack: darkcollective:models/item/plasma_shovelmk1 11.json, ignoring
[28Nov2023 19:39:26.263] [Worker-Main-7/ERROR] [net.minecraft.Util/]: Invalid path in pack: darkcollective:models/item/aernium_pickaxe 6.json, ignoring
